problem_slug,submission_id,student_code,code,labels,score
Stack_6,1501583,2252260,"// iostream, stack and vector are included
int indexOf(vector<int> arr, int e){
    for(unsigned int i=0; i<arr.size(); i++){
        if(arr[i] == e)
            return i;
    }
    return -1;
}

vector<int> nextGreater(vector<int>& arr){
    int n = arr.size();
    vector<int> res(n,-1);
    stack<int> st;
    for(int i=0; i<n; i++){
        while(!st.empty() && arr[i] > arr[st.top()]){
            res[st.top()] = arr[i];
            st.pop();
        }
        st.push(i);
    }
    
    return res;
}",1,1.0
Stack_6,1520666,2212741,"// iostream, stack and vector are included

vector<int> nextGreater(vector<int>& arr){
        stack<int> st;
    vector<int> result(arr.size(),-1);
    for (int i=0;i<arr.size();i++){
        while (!st.empty() && arr[i]>arr[st.top()]){
            result[st.top()]=arr[i];
            st.pop();
        }
        st.push(i);
    }
    return result;

}",1,1.0
Stack_6,1521743,2211738,"// iostream, stack and vector are included

vector<int> nextGreater(vector<int>& arr){
    stack<int> stk;
    for(int i = 0; i < arr.size(); i++){
        stk.push(arr[i]);
        for(int j = i+1; j < arr.size(); j++){
            if(arr[j] > stk.top()){
                arr[i] = arr[j];
                break;
            }
        }
        if(arr[i] != stk.top()){
            stk.pop();
        }else{
            arr[i] = -1;
        }
    }
    return arr;
}",4,1.0
Stack_6,1525055,2212935,"// iostream, stack and vector are included

vector<int> nextGreater(vector<int>& arr){
    stack <int> st;
    int n = arr.size();
    vector<int>result(n, -1);
    for (int i = n-1; i >= 0; i--){
        while (!st.empty() && arr[i] > st.top()){
            st.pop();
        }
        if (!st.empty()){
            result[i] = st.top();
        }
        st.push(arr[i]);
    }
    return result;
}",2,1.0
Stack_6,1528061,1912532,"std::vector<int> nextGreater(std::vector<int>& arr) {
    int n = arr.size();
    std::vector<int> result(n, -1); // Initialize the result array with -1.
    std::stack<int> st; // Create a stack to store indices.

    for (int i = 0; i < n; i++) {
        while (!st.empty() && arr[i] > arr[st.top()]) {
            // If the current element is greater than the element at the top of the stack,
            // update the result for the element at the top of the stack and pop it.
            result[st.top()] = arr[i];
            st.pop();
        }
        st.push(i); // Push the current element's index onto the stack.
    }

    return result;
}",1,1.0
Stack_6,1531430,2211876,"// iostream, stack and vector are included

vector<int> nextGreater(vector<int>& nums){
    int n = nums.size();
    vector<int> result(n, -1); 
    stack<int> st; 

    for (int i = 0; i < n; i++) {
        while (!st.empty() && nums[i] > nums[st.top()]) {
            
            result[st.top()] = nums[i];
            st.pop();
        }
        st.push(i);
    }

    return result;    
}",1,1.0
Stack_6,1531631,2210055,"// iostream, stack and vector are included

vector<int> nextGreater(vector<int>& arr){
     int n = arr.size();
    vector<int> result(n, -1);  

    stack<int> st;  

    for (int i = 0; i < n; i++) {
        while (!st.empty() && arr[i] > arr[st.top()]) {
            result[st.top()] = arr[i]; 
            st.pop();
        }
        st.push(i);
    }

    return result;
}",1,1.0
Stack_6,1531756,2210535,"// iostream, stack and vector are included

vector<int> nextGreater(vector<int>& arr){
    int n=arr.size();
    vector<int> result(n, -1);
    stack<int> st;
    for (int i=0; i<n; i++) {
        while (!st.empty() && arr[i] > arr[st.top()])   {
            result[st.top()] = arr[i];
            st.pop();
        }
        st.push(i);
    }
    return result;
}",1,1.0
Stack_6,1532367,2211738,"// iostream, stack and vector are included

vector<int> nextGreater(vector<int>& arr){
    stack<int> stk;
    for(int i = 0; i < arr.size(); i++){
        stk.push(arr[i]);
        for(int j = i+1; j < arr.size(); j++){
            if(arr[j] > stk.top()){
                arr[i] = arr[j];
                break;
            }
        }
        if(arr[i] != stk.top()){
            stk.pop();
        }else{
            arr[i] = -1;
        }
    }
    return arr;
}",4,1.0
Stack_6,1536183,2210034,"// iostream, stack and vector are included

vector<int> nextGreater(vector<int>& nums) {
    int n = nums.size();
    vector<int> res(n, -1);
    stack<int> st;

    for (int i = 0; i < n; ++i) {
        while (!st.empty() && nums[st.top()] < nums[i]) {
            res[st.top()] = nums[i];
            st.pop();
        }
        st.push(i);
    }

    return res;
}",1,1.0
Stack_6,1536579, ,"// iostream, stack and vector are included

vector<int> nextGreater(vector<int>& nums) {
    int n = nums.size();
    vector<int> res(n, -1);
    stack<int> st;

    for (int i = 0; i < n; ++i) {
        while (!st.empty() && nums[st.top()] < nums[i]) {
            res[st.top()] = nums[i];
            st.pop();
        }
        st.push(i);
    }

    return res;
}",1,1.0
Stack_6,1536618,2211170,"// iostream, stack and vector are included

vector<int> nextGreater(std::vector<int>& arr) {
    int n = arr.size();
    std::vector<int> result(n, -1); // Initialize the result vector with -1
    
    std::stack<int> st;
    
    for (int i = 0; i < n; i++) {
        while (!st.empty() && arr[st.top()] < arr[i]) {
            result[st.top()] = arr[i];
            st.pop();
        }
        st.push(i);
    }
    
    return result;
}",1,1.0
