problem_slug,submission_id,student_code,code,labels,score
Queue_5,1455315,2212935,"// iostream, vector and queue are included
// Hint: use breadth-first-search

int secondsToBeRotten(vector<vector<int>>& grid) {
    int rows = grid.size();
    int cols = grid[0].size();
    vector<int> dx = {-1, 1, 0, 0};
    vector<int> dy = {0, 0, -1, 1};

    queue<pair<int, int>> rottenApples;
    int freshApples = 0;
    for (int i = 0; i < rows; i++) {
        for (int j = 0; j < cols; j++) {
            if (grid[i][j] == 2) {
                rottenApples.push({i, j});
            } else if (grid[i][j] == 1) {
                freshApples++;
            }
        }
    }

    int minutes = 0; 

    while (!rottenApples.empty()) {
        int size = rottenApples.size();
        for (int i = 0; i < size; i++) {
            int x = rottenApples.front().first;
            int y = rottenApples.front().second;
            rottenApples.pop();


            for (int j = 0; j < 4; j++) {
                int newX = x + dx[j];
                int newY = y + dy[j];


                if (newX >= 0 && newX < rows && newY >= 0 && newY < cols && grid[newX][newY] == 1) {
                    // Mark the fresh apple as rotten
                    grid[newX][newY] = 2;
                    freshApples--;
                    rottenApples.push({newX, newY});
                }
            }
        }

        if (!rottenApples.empty()) {
            minutes++; 
        }
    }


    if (freshApples > 0) {
        return -1;
    }

    return minutes;
}",0,1.0
Queue_5,1455318,2213250,"// iostream, vector and queue are included
// Hint: use breadth-first-search

int secondsToBeRotten(vector<vector<int>>& grid) {
    int n = grid.size();
    int m = grid[0].size();
    queue<pair<int,int>> q;
    for(int i=0 ; i < n ; i++){
        for(int j = 0 ; j<m;j++){
            if(grid[i][j]==2) q.push({i,j});
        }
    }
    int sec = 0 ;
    while(!q.empty()){
        int s = q.size();
        //cout<<s<<endl;
        bool check = true;
        for(int i=0 ; i < n ; i++){
            for(int j = 0 ; j <m ; j++){
                if(grid[i][j]==1) check = false;
            }
        }
        if(check) break;
        for(int i = 0 ; i<s ; i++ ){
            int x = q.front().first;
            int y = q.front().second;
            q.pop();
            if(x+1<n && grid[x+1][y]==1){
                q.push({x+1,y});
                grid[x+1][y] = 2;
            }
            if(y+1<m && grid[x][y+1]==1){
                q.push({x,y+1});
                grid[x][y+1] = 2;
            }
            if(x-1>=0 && grid[x-1][y]==1){
                q.push({x-1,y});
                grid[x-1][y] = 2;
            }
            if(y-1>=0 && grid[x][y-1]==1){
                q.push({x,y-1});
                grid[x][y-1] = 2;
            }
        }
        sec++;
    }
    for(int i=0 ; i<n;i++){
        for(int j = 0 ; j< m ; j++){
            if(grid[i][j]==1) return -1;
        }
    }
    return sec;
}",1,1.0
Queue_5,1455319,2211878,"int secondsToBeRotten(vector<vector<int>>& grid) {
    int rows = grid.size();
    int cols = grid[0].size();
    queue<pair<int, int>> q;
    int freshApples = 0;
    for(int i = 0; i < rows; i++) {
        for(int j = 0; j < cols; j++) {
            if(grid[i][j] == 2) q.push({i, j});
            else if(grid[i][j] == 1) freshApples++;
        }
    }
    if(freshApples == 0) return 0;
    int time = -1;
    vector<pair<int, int>> directions{{1, 0}, {-1, 0}, {0, 1}, {0, -1}};
    while(!q.empty()) {
        int size = q.size();
        for(int i = 0; i < size; i++) {
            auto curr = q.front();
            q.pop();
            for(auto dir : directions) {
                int x = curr.first + dir.first;
                int y = curr.second + dir.second;
                if(x >= 0 && x < rows && y >= 0 && y < cols && grid[x][y] == 1) {
                    grid[x][y] = 2;
                    q.push({x, y});
                    freshApples--;
                }
            }
        }
        time++;
    }
    return freshApples == 0 ? time : -1;
}",0,1.0
Queue_5,1455323,2210103,"int secondsToBeRotten(vector<vector<int>>& grid) {
    int rows = grid.size();
    int cols = grid[0].size();
    queue<pair<int, int>> q;
    int fresh = 0;
    for (int i = 0; i < rows; i++) {
        for (int j = 0; j < cols; j++) {
            if (grid[i][j] == 2)
                q.push({ i,j });
            if (grid[i][j] == 1)
                fresh++;
        }
    }
    if (fresh == 0) return 0;
    vector<vector<int>> dir = { {-1, 0}, {1, 0}, {0, -1}, {0, 1} };
    int time = -1;
    while (!q.empty()) {
        time++;
        int sz = q.size();
        while (sz--) {
            pair<int, int> p = q.front();
            q.pop();
            for (auto& d : dir) {
                int ni = p.first + d[0];
                int nj = p.second + d[1];
                if (ni >= 0 && nj >= 0 && ni < rows && nj < cols && grid[ni][nj] == 1) {
                    grid[ni][nj] = 2;
                    q.push({ ni,nj });
                    fresh--;
                }
            }
        }
    }
    if (fresh > 0) return -1;
    return time;
    return 0;
}",0,1.0
Queue_5,1455326,2212303,"// iostream, vector and queue are included
// Hint: use breadth-first-search

int secondsToBeRotten(vector<vector<int>>& grid) {
       int n = grid.size();
    int m = grid[0].size();

    std::queue<std::pair<int, int>> rottenApples;
    int freshApples = 0;
    int minutes = -1;

    // Count fresh apples and add rotten apples to the queue.
    for (int i = 0; i < n; i++) {
        for (int j = 0; j < m; j++) {
            if (grid[i][j] == 2) {
                rottenApples.push({i, j});
            } else if (grid[i][j] == 1) {
                freshApples++;
            }
        }
    }

    // Define possible directions for rotting apples.
    std::vector<std::pair<int, int>> directions = {{0, 1}, {1, 0}, {0, -1}, {-1, 0}};

    while (!rottenApples.empty()) {
        int size = rottenApples.size();
        minutes++;

        for (int i = 0; i < size; i++) {
            int x = rottenApples.front().first;
            int y = rottenApples.front().second;
            rottenApples.pop();

            for (const auto& dir : directions) {
                int newX = x + dir.first;
                int newY = y + dir.second;

                if (newX >= 0 && newX < n && newY >= 0 && newY < m && grid[newX][newY] == 1) {
                    grid[newX][newY] = 2;
                    freshApples--;
                    rottenApples.push({newX, newY});
                }
            }
        }
    }

    if (freshApples == 0) {
        return minutes;
    } else {
        return -1; // There are fresh apples that cannot be rotten.
    }
}",0,1.0
Queue_5,1455332,2210034,"// iostream, vector and queue are included
// Hint: use breadth-first-search

int secondsToBeRotten(vector<vector<int>>& grid) {
    int n = grid.size();
    int m = grid[0].size();
    queue<pair<int, int>> q;
    int fresh = 0;

    // Add the position of all rotten apples to the queue
    // Count the number of fresh apples
    for (int i = 0; i < n; ++i) {
        for (int j = 0; j < m; ++j) {
            if (grid[i][j] == 2) {
                q.push({i, j});
            } else if (grid[i][j] == 1) {
                ++fresh;
            }
        }
    }

    // Directions for the adjacent cells
    vector<vector<int>> dirs {{-1, 0}, {1, 0}, {0, -1}, {0, 1}};
    int time = 0;

    while (!q.empty() && fresh > 0) {
        ++time;
        int sz = q.size();
        while (sz--) {
            pair<int, int> p = q.front();
            q.pop();

            for (vector<int>& dir : dirs) {
                int x = p.first + dir[0];
                int y = p.second + dir[1];

                if (x < 0 || y < 0 || x >= n || y >= m || grid[x][y] != 1) continue;
                --fresh;
                grid[x][y] = 2;
                q.push({x, y});
            }
        }
    }

    return fresh == 0 ? time : -1;
}",0,1.0
Queue_5,1455338,2211170,"// iostream, vector and queue are included
// Hint: use breadth-first-search

int secondsToBeRotten(vector<vector<int>>& grid) {
    int rows = grid.size();
    int cols = grid[0].size();

    // Define directions for adjacent cells
    vector<int> dx = {-1, 0, 1, 0};
    vector<int> dy = {0, 1, 0, -1};

    // Initialize a queue to store the coordinates of rotten apples
    queue<pair<int, int>> rottenQueue;

    int freshApples = 0; // Count of fresh apples

    // Enqueue the coordinates of rotten apples and count the fresh apples
    for (int i = 0; i < rows; i++) {
        for (int j = 0; j < cols; j++) {
            if (grid[i][j] == 2)
                rottenQueue.push({i, j});
            else if (grid[i][j] == 1)
                freshApples++;
        }
    }

    int minutes = 0; // Time in minutes

    // Perform BFS
    while (!rottenQueue.empty() && freshApples > 0) {
        int size = rottenQueue.size();

        for (int i = 0; i < size; i++) {
            int x = rottenQueue.front().first;
            int y = rottenQueue.front().second;
            rottenQueue.pop();

            // Check the adjacent cells
            for (int j = 0; j < 4; j++) {
                int newX = x + dx[j];
                int newY = y + dy[j];

                // If the adjacent cell is within the grid and contains a fresh apple
                if (newX >= 0 && newX < rows && newY >= 0 && newY < cols && grid[newX][newY] == 1) {
                    // Mark the apple as rotten and enqueue its coordinates
                    grid[newX][newY] = 2;
                    rottenQueue.push({newX, newY});
                    freshApples--;
                }
            }
        }

        if (!rottenQueue.empty())
            minutes++; // Increment time in minutes
    }

    // If there are still fresh apples remaining, it's not possible to rot all apples
    if (freshApples > 0)
        return -1;

    return minutes;
}",0,1.0
Queue_5,1455340,2210055,"// iostream, vector and queue are included
// Hint: use breadth-first-search

int secondsToBeRotten(vector<vector<int>>& grid) {
    int n = grid.size();
  int m = grid[0].size();

  // Create a queue to store the coordinates of the rotten apples.
  queue<pair<int, int>> rottenApplesQueue;

  // Initialize the queue with the coordinates of all the rotten apples.
  for (int i = 0; i < n; i++) {
    for (int j = 0; j < m; j++) {
      if (grid[i][j] == 2) {
        rottenApplesQueue.push({i, j});
      }
    }
  }

  // Keep track of the number of seconds required to rot all apples.
  int seconds = 0;

  // While the queue is not empty, keep rotting the fresh apples adjacent to the rotten apples.
  while (!rottenApplesQueue.empty()) {
    // Get the coordinates of the current rotten apple.
    pair<int, int> currentRottenApple = rottenApplesQueue.front();
    rottenApplesQueue.pop();

    // Rot all the fresh apples adjacent to the current rotten apple.
    for (int i = -1; i <= 1; i++) {
      for (int j = -1; j <= 1; j++) {
        int newX = currentRottenApple.first + i;
        int newY = currentRottenApple.second + j;

        // Check if the new coordinates are within the grid and if the cell at the new coordinates contains a fresh apple.
        if (newX >= 0 && newX < n && newY >= 0 && newY < m && grid[newX][newY] == 1) {
          // Rot the fresh apple.
          grid[newX][newY] = 2;

          // Add the coordinates of the new rotten apple to the queue.
          rottenApplesQueue.push({newX, newY});
        }
      }
    }

    // Increment the number of seconds.
    seconds++;
  }

  // Check if all the apples have been rotted.
  for (int i = 0; i < n; i++) {
    for (int j = 0; j < m; j++) {
      if (grid[i][j] == 1) {
        return -1;
      }
    }
  }

  // Return the number of seconds required to rot all apples.
  return seconds;
}",1,0.1
Queue_5,1455343,2213248,"// iostream, vector and queue are included
// Hint: use breadth-first-search

int secondsToBeRotten(vector<vector<int>>& grid) {
    int n = grid.size();
    int m = grid[0].size();
    queue<pair<int,int>> q;
    for(int i=0 ; i < n ; i++){
        for(int j = 0 ; j<m;j++){
            if(grid[i][j]==2) q.push({i,j});
        }
    }
    int sec = 0 ;
    while(!q.empty()){
        int s = q.size();
        //cout<<s<<endl;
        bool check = true;
        for(int i=0 ; i < n ; i++){
            for(int j = 0 ; j <m ; j++){
                if(grid[i][j]==1) check = false;
            }
        }
        if(check) break;
        for(int i = 0 ; i<s ; i++ ){
            int x = q.front().first;
            int y = q.front().second;
            q.pop();
            if(x+1<n && grid[x+1][y]==1){
                q.push({x+1,y});
                grid[x+1][y] = 2;
            }
            if(y+1<m && grid[x][y+1]==1){
                q.push({x,y+1});
                grid[x][y+1] = 2;
            }
            if(x-1>=0 && grid[x-1][y]==1){
                q.push({x-1,y});
                grid[x-1][y] = 2;
            }
            if(y-1>=0 && grid[x][y-1]==1){
                q.push({x,y-1});
                grid[x][y-1] = 2;
            }
        }
        sec++;
    }
    for(int i=0 ; i<n;i++){
        for(int j = 0 ; j< m ; j++){
            if(grid[i][j]==1) return -1;
        }
    }
    return sec;
}",1,1.0
Queue_5,1455368,2210532,"struct Cell {
    int row;
    int col;
    int time;

    Cell(int r, int c, int t) : row(r), col(c), time(t) {}
};

int secondsToBeRotten(vector<vector<int>>& grid) {
    int rows = grid.size();
    int cols = grid[0].size();
    int freshApples = 0;
    queue<Cell> rottenQueue;

    // Initialize the queue with all rotten apples
    for (int r = 0; r < rows; r++) {
        for (int c = 0; c < cols; c++) {
            if (grid[r][c] == 2) {
                rottenQueue.push(Cell(r, c, 0));
            }
            if (grid[r][c] == 1) {
                freshApples++;
            }
        }
    }

    // Define possible adjacent directions
    vector<int> dr = {-1, 1, 0, 0};
    vector<int> dc = {0, 0, -1, 1};

    while (!rottenQueue.empty()) {
        Cell current = rottenQueue.front();
        rottenQueue.pop();

        for (int i = 0; i < 4; i++) {
            int newRow = current.row + dr[i];
            int newCol = current.col + dc[i];

            if (newRow >= 0 && newRow < rows && newCol >= 0 && newCol < cols) {
                if (grid[newRow][newCol] == 1) {
                    grid[newRow][newCol] = 2;
                    rottenQueue.push(Cell(newRow, newCol, current.time + 1));
                    freshApples--;
                }
            }
        }
    }

    if (freshApples == 0) {
        return rottenQueue.back().time;  // Return the time of the last rot
    } else {
        return -1;  // Some apples could not be rotten
    }
}",0,1.0
Queue_5,1455438,2212499,"// iostream, vector and queue are included
// Hint: use breadth-first-search

int secondsToBeRotten(vector<vector<int>>& grid) {
 int n = grid.size();
    int m = grid[0].size();
    queue<pair<int, int>> q;
    int fresh = 0;
    
    for (int i = 0; i < n; i++) {
        for (int j = 0; j < m; j++) {
            if (grid[i][j] == 2) {
                q.push({i, j});
            } else if (grid[i][j] == 1) {
                fresh++;
            }
        }
    }
    
    int time = 0;
    vector<pair<int, int>> dirs = {{-1, 0}, {1, 0}, {0, -1}, {0, 1}};
    
    while (!q.empty() && fresh > 0) {
        time++;
        int size = q.size();
        
        for (int i = 0; i < size; i++) {
            pair<int, int> curr = q.front();
            q.pop();
            
            for (pair<int, int> dir : dirs) {
                int x = curr.first + dir.first;
                int y = curr.second + dir.second;
                
                if (x < 0 || x >= n || y < 0 || y >= m || grid[x][y] != 1) {
                    continue;
                }
                
                grid[x][y] = 2;
                q.push({x, y});
                fresh--;
            }
        }
    }
    
    return fresh == 0 ? time : -1;}",0,1.0
Queue_5,1455447,2210997,"// iostream, vector and queue are included
// Hint: use breadth-first-search

int secondsToBeRotten(vector<vector<int>>& grid) {
    int rows = grid.size();
    int cols = grid[0].size();
    vector<vector<int>> directions = {{1, 0}, {-1, 0}, {0, 1}, {0, -1}};
    queue<pair<int, int>> rottenApples;
    int freshApples = 0;
    
    // Initialize the queue with rotten apples and count fresh apples
    for (int i = 0; i < rows; i++) {
        for (int j = 0; j < cols; j++) {
            if (grid[i][j] == 2) {
                rottenApples.push({i, j});
            } else if (grid[i][j] == 1) {
                freshApples++;
            }
        }
    }
    
    int minutes = 0;
    
    // Perform BFS to rot fresh apples
    while (!rottenApples.empty() && freshApples > 0) {
        int size = rottenApples.size();
        for (int i = 0; i < size; i++) {
            int x = rottenApples.front().first;
            int y = rottenApples.front().second;
            rottenApples.pop();
            
            for (const vector<int>& dir : directions) {
                int newX = x + dir[0];
                int newY = y + dir[1];
                
                if (newX >= 0 && newX < rows && newY >= 0 && newY < cols && grid[newX][newY] == 1) {
                    grid[newX][newY] = 2; // Mark the fresh apple as rotten
                    freshApples--;
                    rottenApples.push({newX, newY});
                }
            }
        }
        
        minutes++;
    }
    
    return (freshApples == 0) ? minutes : -1;
}",0,1.0
Queue_5,1455457,2212651,"#include<queue>
const int dx[4] = {1, -1, 0, 0};
const int dy[4] = {0, 0, 1, -1};
int secondsToBeRotten(vector<vector<int>>& grid) {
    queue<pair<int,pair<int,int>>> q;
    int cF = 0, cR = 0;
    for (int i=0; i<(int)grid.size(); i++){
        for (int j=0; j<(int)grid[i].size(); j++){
            if (grid[i][j] == 2)
                q.push({0, {i,j}});
            else if (grid[i][j] == 1) ++cF;
        }
    }
    cR = q.size();
    if (cR == 0)    return -1;
    int anstime = 1;
    while (!q.empty()){
        pair<int,pair<int,int>> f  = q.front();
        q.pop();
        int time = f.first;
        for (int k = 0; k<4; k++){
            int i1 = f.second.first+dx[k], j1 = f.second.second+dy[k];
            if (i1 >= 0 && i1 < (int)grid.size() && j1>=0 && j1<(int)grid[0].size() && grid[i1][j1] == 1){
                grid[i1][j1] = 2;
                --cF;
                q.push({time+1,{i1, j1}});
                anstime = max(anstime, time+1);

            }
        }
    }
    return (cF==0?anstime:-1);
}",0,1.0
